close, Volume,open,high,low
87.6985,94701768,86.4714,87.7,86.3014
86.8871,127763688,88.2814,88.5528,86.4728
86.3471,117068665,86.5885,86.8085,85.3171
85.5571,106873442,85.7485,86.21,84.6685
86.4243,77827633,86.1357,86.7414,85.7143
86.7014,75263813,86.4457,87.3743,86.4314
86.7057,73378782,87.2557,87.3571,86.1643
86.6085,62685509,86.6557,86.9057,86.2228
87.76,108981913,87.3257,87.9071,86.5714
86.3285,99227200,87.5757,87.7771,86.2428
86.2614,121642186,84.9143,86.5571,83.9585
85.8457,137351661,86.7685,87.0971,85.5014
82.1385,219211506,82.0657,82.9714,81.4285
82.1257,101611050,82.8228,82.9143,81.48
83.5943,100956620,82.1443,83.69,81.6557
85.0043,94626868,84.4171,85.6343,83.9743
87.2514,115373055,86.1757,87.3857,86.1028
86.6871,96002719,87.9864,88.0571,86.1428
86.8271,83023385,86.12,87.2414,85.75
87.9571,86083296,87.6614,88.2828,87.3657
88.9357,75488233,88.1843,89.2668,87.8943
88.702,72558872,88.9671,89.2857,88.2914
88.5514,60970746,88.4843,89.1257,88.1571
88.6757,55081834,88.2643,88.8185,88.2571
88.8143,48726623,88.3871,88.8228,88.3857
90.0,69562052,89.0557,90.0,89.0357
90.2414,84939075,90.2671,91.23,90.03
90.1185,64307325,90.1857,90.5714,89.6785
90.9057,63601368,90.1728,90.9657,90.0714
92.5871,110457373,91.4285,92.5985,91.2585
95.0214,152992536,92.8585,95.0214,92.8428
93.7231,202792581,95.8314,96.4114,92.9043
95.5528,140900172,93.4885,95.5714,92.5871
94.6614,104855271,95.1585,95.7,94.45
94.746,107074132,94.2157,95.64,93.65
96.5257,106575802,97.1414,97.2671,96.22
96.4,66709096,96.4253,96.5857,95.8104
96.2094,50544551,96.4643,96.81,96.0857
94.8383,75514273,95.8057,95.9363,94.6933
95.0343,84463495,95.3214,95.5143,93.8928
96.4243,91805028,95.1085,96.4485,94.9285
95.7471,83949835,96.51,96.6214,95.6571
96.61,97738999,96.1671,96.8985,95.8285
97.2057,82228185,96.8643,97.4971,96.5385
94.6771,121551956,97.2071,97.6128,94.5857
94.37,125760918,95.0157,95.7285,93.7857
95.6843,177589913,95.2643,95.7,93.7143
97.5685,149262095,96.7671,97.9285,96.3957
98.7543,149877325,98.565,99.5685,98.27
99.9687,98918360,99.9071,99.9714,99.23
100.2728,93139368,99.9828,100.3328,99.4885
100.3,81575714,100.0371,100.57,99.9385
99.8143,83949835,99.88,100.0085,99.0885
100.0135,142582763,100.3443,100.7243,99.9088
98.6843,159435968,98.1228,99.3028,97.5714
96.22,129376629,98.3228,98.9685,96.1428
95.0257,144088393,95.5343,96.0985,94.4571
97.3314,148037514,94.8985,97.4528,94.3357
95.3007,133569490,96.9643,97.3014,95.25
94.1985,135694481,95.88,96.6785,93.7857
94.4728,156293037,94.5443,95.1928,92.95
95.9214,105850532,94.98,95.98,94.6614
95.2571,92516018,95.8928,96.3214,95.0785
93.2271,148189554,95.0285,95.1428,93.04
91.1671,159189568,92.4114,92.5085,90.8728
90.8357,209390853,91.2357,91.4985,89.0785
91.5585,127322338,91.3914,92.14,91.0
89.7285,136341211,92.3571,92.4571,89.7285
89.9591,114883754,89.9371,90.7685,89.3285
90.68,107948432,90.3357,90.7328,89.1214
92.8275,137208791,90.7671,92.9,90.1428
92.0876,97195099,92.6957,93.2557,92.0
90.3771,119025656,91.37,91.7228,90.0
87.12,185618286,90.15,90.2528,87.0885
90.5757,136374671,87.4885,90.7685,87.2514
87.6222,176497913,90.1428,90.5571,87.3857
88.1185,139246492,88.7771,89.5071,87.2343
87.0768,159313328,88.5714,88.8571,86.5071
86.2857,254608276,87.0614,87.7143,84.4285
85.0457,127361118,84.9828,85.9943,83.9571
85.22,90287637,85.46,86.1428,84.8814
82.4,149722555,85.1271,85.2785,82.1071
83.5173,132221850,83.3593,83.9671,82.5143
83.2642,93580438,84.3185,84.3914,82.87
79.7145,198152419,81.9764,82.0771,79.3928
76.8214,263467059,80.09,80.3185,76.47
78.1514,232298080,77.2028,79.2685,76.2457
77.5471,128801509,79.1643,79.2143,76.95
77.5568,133201920,76.9871,78.64,76.6228
76.6971,119026076,77.9285,78.2071,76.5971
75.0885,197157859,76.79,77.0714,74.66
75.3825,316194785,75.0285,75.7143,72.25
80.8185,205441312,77.2443,81.0714,77.1257
80.1305,160537558,81.7014,81.7071,79.2257
80.2428,93231278,80.6071,81.0528,79.5143
81.6428,68206599,81.0243,81.7143,80.3714
84.2185,157238387,82.2714,84.2857,81.9585
83.54,133099650,84.2214,84.3457,82.8714
83.2771,130112749,82.4671,83.6857,81.7514
84.1943,128394879,84.3164,84.8928,83.6071
83.6114,97622309,83.8271,84.0571,83.24
83.7414,90911547,84.8071,84.9414,83.6428
82.2636,138712182,83.1143,83.1143,81.7328
76.9703,259803118,81.2728,81.3214,76.9671
78.1778,294065958,75.5628,79.0443,74.09
76.1785,196603459,79.0571,79.3143,75.7143
75.6887,157477787,75.0,76.93,74.5114
77.3411,147820794,77.11,78.5085,76.7671
77.0,121630216,78.2528,78.2857,76.61
75.67,155971877,75.8785,76.8057,75.1143
72.8277,252115436,73.5357,74.0188,72.2257
74.1185,189181917,72.7043,74.2857,71.6043
76.2714,156143657,75.0,76.4143,74.3214
75.1871,112061074,75.9243,76.2428,75.0714
74.5329,120153986,75.7143,75.7428,74.1257
74.19,148609695,73.21,74.2385,72.8914
74.3097,43936990,74.3357,74.8928,74.1014
73.2856,75475003,74.1428,74.2085,73.0171
73.58,113575314,73.3628,73.75,72.0943
72.7984,88117426,72.8985,73.4971,72.5885
76.0247,164519649,72.9328,76.4857,72.7143
78.4328,139906732,79.1171,79.2857,77.3757
77.4422,88054216,78.2685,78.5243,77.2857
75.2857,148374285,76.7093,76.9471,75.1183
74.8428,120838376,74.5714,75.6143,73.6
75.0443,114451364,75.6014,75.9843,74.4643
73.8714,101748741,74.6428,75.0007,73.7128
74.7871,149986665,75.5071,75.5314,73.6457
74.3285,87569116,74.4285,75.0457,74.1457
71.6785,183021145,71.8114,72.5,71.2157
69.4171,217802615,71.1857,71.2843,69.0543
72.2985,172393952,70.6628,72.7771,70.3571
71.8114,112900444,72.9014,72.9643,71.7185
71.4285,116987465,71.2166,71.7457,70.9143
72.11,114745924,72.08,72.5543,70.9471
73.4293,191090117,72.6871,73.57,72.11
64.3571,364459099,65.7143,66.5328,64.3214
62.84,301617420,64.5271,65.1757,62.1428
64.2614,195771859,62.5464,64.7443,62.2657
65.4671,142486933,65.5,65.7428,64.5886
65.2614,104140851,65.2857,66.0857,64.9286
65.07,79445474,65.2828,65.6114,64.9971
64.8028,134704470,65.5871,65.64,64.05
63.188,119044766,64.8443,65.1343,63.1428
65.4063,142959083,63.4357,65.6771,63.1743
65.3357,148003914,65.21,66.6428,64.6543
66.8886,175627813,66.1786,67.1428,64.8743
67.8543,158143417,67.7143,68.4014,66.8928
68.5614,128206578,68.0714,69.2771,67.6071
66.8428,151743386,68.5014,68.9114,66.8206
66.7157,118682866,66.7443,67.6628,66.1743
66.6557,88785717,66.36,67.3771,66.2886
65.7371,97873819,66.9786,67.1657,65.7028
65.7128,108820003,65.8714,66.1043,64.8357
64.1214,118823076,65.3843,65.3843,64.1143
63.7228,111563653,63.7143,64.1671,63.26
64.4014,82560265,64.1786,64.5143,63.8
63.2571,92813518,64.8357,65.0171,63.2243
64.1386,125040618,63.4028,64.5057,62.5228
63.51,146554914,64.0614,64.6343,62.95
63.0571,80512484,63.4357,63.9814,63.0571
61.4957,137819681,62.5714,62.5971,61.4257
60.0071,144332343,61.1143,61.1714,59.8571
61.592,159227158,60.2114,62.17,60.1071
60.8088,114860374,62.0728,62.1786,60.6328
61.5117,116969895,60.6428,61.7157,60.1514
61.6743,97466769,61.4,62.2043,61.23
62.5528,118221425,61.3928,62.7157,60.7343
61.2043,116142145,62.2286,62.6971,61.0814
61.1928,101314460,61.2071,62.0714,60.7657
61.7857,75801483,61.8328,62.0914,61.4928
63.38,160587468,62.5614,63.4614,62.4643
65.1028,149961185,63.0643,65.3514,63.0286
64.9271,131468929,65.6428,65.8528,64.0714
64.5828,76980353,65.3457,65.3757,64.2271
64.6757,95484439,64.3171,65.4257,64.3
65.9871,98261129,64.94,66.0143,64.73
66.2257,124980207,66.3843,67.1357,65.9686
65.8766,73390892,66.4914,66.5485,65.79
64.5828,81772975,65.2086,65.2571,64.39
63.2371,110618443,64.26,64.5456,63.0886
61.2728,97168149,63.1286,63.3854,61.1057
61.3988,132255450,61.0857,62.5914,60.9143
61.7128,90550837,61.6243,62.4686,61.4728
61.1028,89574827,61.9657,62.1428,60.75
60.4571,95724469,60.6428,60.7071,59.9543
60.8871,75145863,60.6928,61.0714,60.3557
60.9971,76595913,60.9086,61.2143,60.3928
62.2414,93883258,61.1571,62.4371,60.8586
62.0471,82064315,61.96,62.57,61.6
61.4,59634201,62.0214,62.0214,61.2986
59.9786,79101214,61.0,61.1271,59.9357
60.8914,76203143,60.2243,60.9443,60.0814
57.5428,236094111,60.0386,60.0857,56.8728
56.0071,166414970,57.8557,57.97,55.6774
55.79,152132166,55.4243,57.0857,55.0143
56.9528,107226032,56.0914,57.4571,55.8964
58.0186,150492275,57.7128,58.3401,56.9728
57.9231,242352533,56.22,59.3214,56.0714
58.34,95958899,58.7464,59.1343,58.1428
59.6007,190977767,58.5443,59.8241,58.3214
61.4457,159929048,60.0643,61.9453,60.0
63.2543,172699362,62.1571,63.6071,61.7243
62.7557,126694438,63.4943,63.5614,62.0557
63.6457,105409532,63.1114,64.0843,62.9471
64.2828,90287637,64.4728,64.7471,64.1643
65.8157,123979417,65.1014,66.0286,64.9014
65.5226,120467656,66.4243,66.5357,64.8143
66.2628,117977895,65.5771,66.4814,65.1157
65.2528,99448260,65.6871,66.1428,65.0828
64.71,83615305,65.4243,65.6728,64.3543
64.9628,79216224,64.5014,65.4143,64.5
63.4086,111617413,64.8357,65.0286,63.1643
61.2643,185168956,62.7371,63.0,60.3371
62.0826,150737695,60.4628,62.55,59.8428
61.8943,106966262,62.7214,62.87,61.5728
63.2757,112529584,61.7014,63.6857,61.4428
62.8086,113917824,62.5928,63.64,62.0286
63.0506,110682773,63.4357,64.05,62.6028
63.1628,88239856,62.2786,63.7371,62.2557
63.5928,69009031,62.9786,63.6657,62.9086
63.0627,96311559,64.2714,64.4443,62.9786
63.5643,82553265,62.8571,63.9286,62.7714
64.5114,88354937,63.6643,64.9286,63.5014
64.2478,95688069,64.6428,65.3,64.2143
64.3886,92900598,64.39,64.6228,63.2114
64.1871,72575322,64.7457,64.9186,63.9128
63.5871,72524432,63.6643,64.3886,63.3871
62.6371,104167451,63.6386,63.8571,62.0071
63.1158,101081990,62.3571,63.32,61.8243
62.6986,112489474,63.5328,64.1541,62.4
62.5143,71515731,62.2486,63.2514,61.9028
61.7414,66270567,62.7857,63.0357,61.6428
62.2807,71449021,61.7857,62.4486,61.25
61.4357,67955299,62.2,62.3271,61.2143
61.7143,64784564,61.6343,62.2428,61.4802
61.6814,48375328,61.6514,62.1286,61.4586
60.4286,77690993,61.6286,61.6657,60.4286
59.5483,89321357,59.9,60.8543,59.31
59.0714,120212576,59.7843,60.0,58.3
57.5057,120047026,58.2,58.38,56.8643
57.5186,78533304,57.9571,58.2557,56.9757
56.8671,91911848,57.7,57.8271,56.5228
56.2543,84237745,57.0357,57.3414,56.22
56.6471,144584903,55.9086,57.1814,55.5528
58.46,97736269,57.5271,58.8957,57.3171
59.7843,117427695,58.5657,60.2328,58.4957
60.1143,60232176,60.1228,60.4257,59.6357
59.6314,68482701,60.0557,60.47,59.3357
59.2928,74476172,60.0157,60.1428,58.6643
60.3357,88135556,59.0857,60.5,58.6257
60.1043,70064141,59.9428,60.6857,59.75
61.0411,81567174,60.4214,61.1786,60.1671
60.93,69863934,61.0928,61.3986,60.4871
61.0628,60473991,60.7157,61.6371,60.6857
61.4564,54028599,60.9314,61.53,60.5957
61.4728,49737479,61.3857,61.7457,61.1743
61.6797,54658172,61.9114,62.1243,61.5157
60.7071,67137272,61.8714,61.9971,60.6214
60.9014,51912282,61.3514,61.3928,60.7811
59.8557,88619467,60.8571,60.9943,59.8157
62.93,147906334,62.7043,63.5128,62.18
62.6428,57358143,62.9571,63.0571,62.2586
62.9986,50020601,62.1857,63.0057,62.0486
63.97,62006404,62.9714,64.2843,62.8857
64.76,77240193,64.28,65.3071,64.1757
64.6471,80624904,64.9986,65.3346,64.2043
65.2394,51386070,65.1076,65.2571,64.7514
66.0771,68411287,65.43,66.1214,65.2371
67.0643,79577704,66.3843,67.2386,66.0214
66.4643,83703085,66.86,67.4128,66.0243
66.4257,74622262,66.2571,66.7143,65.9671
65.8586,63939790,66.265,66.3,65.4214
64.9214,66643940,65.52,65.78,64.8071
66.7657,90984207,65.2657,66.95,65.2328
69.9386,219450906,67.2771,70.6657,66.8643
71.2143,188427037,71.1257,72.0357,70.4857
71.13,122386917,70.9171,71.7713,69.869
71.7614,90314517,71.45,71.8485,71.2657
72.5343,127401718,72.0485,73.3914,72.0
71.5814,89508677,72.8157,72.9385,71.5457
71.7657,83783025,71.9414,72.45,71.6
71.8514,60866474,72.14,72.2271,71.1714
71.5743,55559766,71.8957,71.9071,71.3357
71.8528,82354395,71.5357,72.8857,71.5
69.7986,105846822,71.1428,71.7871,69.4714
70.128,76746763,69.4286,70.8286,69.4286
70.2428,59804259,70.2357,70.9286,70.1614
69.6023,68053649,70.2857,70.4214,69.5
69.7971,82966965,70.4428,71.5143,69.6214
71.2416,86016026,71.3657,71.7485,70.8971
70.7528,58779242,71.4643,71.5257,70.52
71.1743,89482147,71.2057,71.34,69.9928
72.31,84479315,72.1428,72.56,71.9257
70.6628,185372026,72.3143,72.4928,69.9286
66.8157,224172687,66.7157,67.67,66.4014
67.5271,100856800,66.9286,67.9143,66.5728
66.4143,74495492,67.0486,67.4042,66.3857
64.3028,136563951,65.8571,65.9443,63.8886
65.0457,99704600,63.9943,65.6728,63.9286
66.3828,113636704,66.1686,66.6214,65.8086
67.4714,100811930,67.2428,67.9757,67.0357
66.7728,174425492,68.2857,68.3643,66.5714
70.0914,189942957,70.8714,70.9871,68.9428
69.8714,90481397,70.6971,70.7814,69.6886
68.79,79011544,69.8857,69.9486,68.7757
69.46,59050786,69.4286,69.7943,69.1286
68.9643,56787853,69.1114,69.2386,68.6743
68.1071,64764985,68.1786,68.8086,67.773
69.7086,88194286,68.35,69.8771,68.3401
69.9371,71799162,69.3757,70.2571,69.1071
69.0586,78802384,70.0728,70.3357,68.6769
69.0043,64638089,69.1228,69.2286,68.3714
69.6786,77889233,69.5086,70.3786,69.3357
68.7057,72260532,69.9914,70.0914,68.6486
69.5126,75304273,69.2343,69.6843,68.3257
69.9483,69186523,70.1886,70.34,69.5771
70.4017,66797100,69.57,70.5486,69.3086
70.8628,65216780,69.9757,71.0828,69.9071
71.24,79715744,71.0721,71.7143,70.7886
71.5877,62449609,71.5414,71.79,71.3186
72.0714,63116954,71.4257,72.1114,71.3828
72.6985,72195292,72.2843,72.7514,72.2443
74.4803,98700380,73.11,74.9,73.0743
74.2668,133200030,75.2007,75.4928,72.5757
74.9943,78237833,74.1428,75.0957,74.1428
75.9871,96004539,75.0,76.0671,74.6357
75.1368,84316215,75.9021,76.1757,75.0157
75.6965,124205797,75.5771,75.8571,74.7443
73.8111,158499648,76.61,77.0357,73.5057
74.9851,88125406,74.23,75.36,73.86
74.6717,68774804,75.0,75.3557,74.4671
74.29,68524519,74.86,74.9714,73.6914
75.25,61011871,74.4428,75.26,74.1157
75.0641,66243519,74.94,75.555,74.7143
74.4171,55716622,74.8785,74.98,74.0285
73.2131,65542966,74.2257,74.7414,73.1971
74.3657,69617240,73.5114,74.4471,73.2271
74.1497,56747589,74.2843,74.5243,73.4871
74.2871,51067815,73.9528,74.8457,73.8571
74.3763,49154022,74.0,74.6071,73.8514
75.4514,70401611,74.6871,75.6114,74.5528
74.9987,79339984,75.2257,75.5843,74.9271
74.0898,60997871,74.9985,75.3128,74.0285
74.2214,52105335,74.1471,74.7685,73.9957
73.5714,48459468,74.1757,74.3457,73.4757
74.448,65382638,73.9428,74.4585,73.3814
74.2571,55833466,74.2171,74.5943,74.0757
74.82,57270811,74.4314,75.1243,74.4285
76.2,99957720,74.8743,76.5914,74.8571
77.9943,90644497,76.6157,78.0,76.2
79.4385,79532274,78.4971,79.7614,78.2585
78.7471,117918255,79.7143,80.6185,78.6885
80.9031,112338274,79.7571,80.9114,79.6685
80.7143,94279248,80.7857,81.3128,80.1171
81.1287,111600823,81.8071,82.1622,80.9157
80.0028,85919076,80.8271,80.9643,79.9385
80.9185,79945274,80.1286,81.3685,80.1286
80.7928,69101620,80.5114,81.1257,80.1714
80.1943,89783987,81.0,81.5671,79.9557
80.0771,65465763,80.306,80.7628,80.0043
79.2043,82974455,80.4071,80.4114,79.0957
79.6428,70547981,79.2885,80.377,79.2871
79.2843,57137328,79.4014,79.92,79.0535
78.6814,141217062,78.5285,78.7785,76.9714
77.78,79939814,78.5,78.5714,77.6757
78.4314,108738663,77.9185,78.8014,77.831
81.4414,125072328,81.1428,81.5314,80.3943
81.0957,41888748,81.4128,81.6971,80.8614
80.5571,50906710,81.1571,81.3571,80.4823
80.0128,56385717,80.5457,80.63,79.9285
79.2171,63265305,79.6371,80.0128,78.903
80.1457,55761100,79.1671,80.1828,79.1428
79.0185,58661530,79.3828,79.5757,78.8601
77.2828,98046999,78.98,79.1,77.2043
77.7043,103132361,76.7785,78.1143,76.2285
77.1482,80172914,77.76,77.9943,76.8464
77.6371,64158428,76.9728,77.9371,76.9557
76.6455,69762819,78.1143,78.1228,76.4786
76.1343,76235553,77.1185,77.2571,75.8728
76.5328,94612448,75.7014,77.5,75.6971
78.0557,83082535,76.8885,78.1043,76.8085
79.6228,97888589,79.0743,80.0285,78.8085
79.1785,57313035,79.2714,79.55,78.8114
77.2385,106660852,78.7828,78.8671,77.1285
78.4385,81897015,77.2843,78.5814,77.2028
78.7871,94941728,78.7021,79.6128,78.2585
79.4543,100803600,78.5628,79.5,77.8295
78.01,107943182,79.1428,79.3743,77.8214
78.6428,135926881,78.5814,79.2571,77.9643
72.3571,266302550,72.68,73.5714,71.7243
71.5357,125679438,71.9928,72.4814,71.2314
71.3974,169602001,71.7914,72.3571,70.9571
71.5143,116191705,70.74,71.6471,70.5071
71.6471,100347900,71.8014,72.5328,71.3286
72.6843,94166758,72.2643,72.78,71.8228
73.2271,82072855,72.3657,73.6114,72.3217
73.2157,64415139,72.8657,73.3571,72.5443
74.24,93444918,74.4828,74.7042,73.9114
75.57,86342646,74.0943,75.9985,74.0
76.5657,70489461,75.8014,76.8214,75.6428
76.56,76994423,76.7071,77.08,76.1771
77.7757,76790093,76.38,77.8357,76.3143
77.7128,68395257,77.4957,77.9971,77.3157
77.9985,65048101,78.0,78.7414,77.9443
76.7671,78415914,77.8214,78.1271,76.3357
75.8785,76457383,76.1414,76.7143,75.5714
75.0357,69688045,76.1133,76.3671,74.9428
75.3643,72208942,74.7357,75.7028,74.6314
74.58,57961606,75.6257,75.6521,74.4285
73.9071,69024270,74.8014,75.0,73.6571
75.3814,75444623,73.8771,75.54,73.7214
75.1771,92930208,75.5828,76.1071,74.5885
75.3943,59671581,74.7743,75.8071,74.6871
75.8914,64772440,75.8571,76.0914,75.3957
76.0514,50000910,75.8457,76.3928,75.59
75.8214,46363282,76.1128,76.3485,75.4428
75.7771,55164427,75.87,75.9971,75.15
75.8457,44638950,75.48,76.19,75.477
76.5843,69791288,76.4928,76.9628,76.0843
76.6585,49819071,76.3585,76.7643,76.0
75.8071,64314038,76.7771,77.0943,75.5943
74.9557,59166181,75.5414,75.8414,74.7143
75.2485,49725201,75.3857,75.71,75.1214
75.9143,52279152,75.1285,75.9957,75.0286
75.8943,56077605,76.0371,76.6057,75.5714
75.5285,52017415,75.6985,76.0957,75.3357
76.1243,93431688,75.99,76.25,75.19
77.0271,88674487,76.9171,77.2143,76.4371
77.8557,70284361,77.3571,77.9643,77.0843
77.1114,74394902,78.0743,78.4285,76.98
76.78,55330425,77.145,77.3571,76.4457
76.6943,49703046,76.9028,76.9914,76.3214
76.6771,41787976,77.0328,77.2585,76.5614
77.3785,50069657,76.8228,77.41,76.6814
77.5071,44803807,77.4828,77.64,77.18
76.97,40472773,77.3414,77.5,76.8057
75.9743,68615246,77.1157,77.1428,75.7971
74.7814,72146992,75.4314,75.8428,74.5557
74.7771,60880929,75.0271,75.16,74.1
75.76,51357706,74.6628,75.7843,74.5743
74.7828,59701814,75.8114,76.0343,74.7385
74.23,67920698,74.1428,74.69,73.8771
74.5257,51252748,74.5571,74.5943,73.8871
73.9942,66461884,74.3243,74.52,73.0471
74.1443,52515794,74.0071,74.4414,73.4479
74.9914,70978621,74.2857,75.3943,74.1714
75.8814,45546494,75.0485,76.02,74.8514
75.957,50607747,75.4728,75.9751,75.2144
74.9643,93473618,75.58,75.8757,74.9214
81.11,189588407,81.1728,81.4285,80.1043
81.7057,97435199,80.6471,81.7128,80.5657
84.87,167001640,81.8285,85.1071,81.7928
84.6185,84049445,84.82,85.14,84.2157
84.2985,114029614,84.6628,85.6328,84.2571
84.4971,60958860,84.5714,84.9714,83.7657
84.6543,47673150,84.62,84.8857,84.2443
85.8514,71523851,84.3057,85.8571,84.2857
84.9157,93468228,85.9714,86.3442,84.9157
84.6185,70532231,85.0357,85.3271,83.9614
83.9985,57243511,84.0357,84.9157,83.7714
83.6489,72767192,83.5057,83.75,82.9043
84.69,53184042,83.9271,84.8085,83.9143
84.8228,39854512,84.5714,84.9343,84.3857
84.8385,41505203,84.6328,85.3428,84.5343
84.1171,57427744,84.9571,85.2285,84.0057
85.3585,68960136,84.09,85.3614,83.6285
86.37,78819884,85.4071,86.7614,85.3328
86.3871,58232373,86.3585,86.6285,85.8185
86.6157,49184983,86.2614,86.6714,86.0085
86.7528,50142667,86.6571,87.1214,86.3
87.7328,57918367,86.75,87.8184,86.6385
89.3757,86840486,87.9828,89.4085,87.9471
89.1443,78793704,89.4314,89.9757,89.1114
90.7685,93737728,89.6928,90.9814,89.6814
90.4285,140860202,91.14,92.0243,89.8428
89.8071,92179668,90.5657,90.69,88.9285
91.0771,73043412,89.78,91.2485,89.75
92.1171,83735285,91.0628,92.5557,90.8728
92.4785,75796583,92.3143,92.7671,91.8014
92.2243,87403076,92.8428,93.0371,92.0671
93.7,75295450,92.7,93.88,91.75
94.25,62563070,94.73,95.05,93.57
93.86,45528740,94.13,94.76,93.47
92.29,54628650,94.04,94.12,91.9
91.28,54406640,92.2,92.44,90.88
92.2,35371460,91.51,92.75,91.45
92.08,29684620,92.31,92.7,91.8
92.18,33314720,92.27,92.29,91.35
91.86,35476080,92.29,92.3,91.3389
90.91,100478600,91.85,92.55,90.9
90.83,43611710,91.32,91.62,90.6
90.28,38977670,90.75,91.74,90.19
90.36,36835900,90.21,90.7,89.65
90.9,32528680,90.37,91.05,89.8
91.98,61758200,90.82,92.0,90.77
92.93,49474230,92.1,93.725,92.09
93.52,38156280,93.52,94.07,93.13
93.48,28414310,93.865,94.06,93.09
94.03,22891750,93.67,94.1,93.2
95.968,54809030,94.14,95.99,94.1
95.35,65111960,96.27,96.8,93.92
95.39,36267350,95.44,95.95,94.76
95.035,39633800,93.76,95.55,93.52
95.22,33960300,95.36,95.89,94.8625
96.45,42643760,95.86,96.89,95.65
95.32,45187420,96.8,96.85,95.03
94.78,53323940,96.97,97.1,94.74
93.0899,57111160,95.03,95.279,92.57
94.43,49838110,93.62,94.74,93.02
93.939,38792960,94.99,95.0,93.72
94.72,54297530,94.68,94.89,94.12
97.19,90937230,95.42,97.88,95.17
97.03,45609040,97.035,97.32,96.42
97.671,43384590,96.85,97.84,96.64
99.02,54926940,97.82,99.24,97.55
98.38,42957960,99.33,99.44,98.25
98.15,32978480,98.44,98.7,97.67
95.6,56625420,97.16,97.45,95.33
96.13,48379730,94.9,96.62,94.81
95.59,39860740,96.37,96.58,95.17
95.12,55861030,95.36,95.68,94.36
94.96,38463700,94.75,95.48,94.71
94.48,46553350,94.93,95.95,94.1
94.74,41783300,94.26,94.82,93.28
95.99,36459430,95.27,96.08,94.8355
95.97,33485870,96.04,96.88,95.61
97.24,31866630,96.15,97.24,96.04
97.5,28056530,97.33,97.57,96.8
97.98,48938120,97.9,98.19,96.86
99.16,47285630,98.49,99.37,97.98
100.53,69189840,99.41,100.68,99.32
100.57,52565000,100.44,101.09,99.95
100.58,33377530,100.57,100.94,100.11
101.32,44028280,100.29,101.47,100.19
101.54,40087220,101.79,102.17,101.28
100.889,33079170,101.42,101.5,100.86
102.13,46807000,101.02,102.57,100.7
102.25,68368740,101.59,102.78,101.56
102.5,44516120,102.86,102.9,102.2
103.3,53227770,103.06,103.74,102.72
98.94,125000400,103.1,103.2,98.58
98.12,85537710,98.85,100.09,97.79
98.97,58280030,98.8,99.39,98.31
98.36,46176570,99.3,99.31,98.05
97.99,189419500,99.08,103.08,96.14
101.0,100352500,98.01,101.11,97.76
101.43,62077230,100.41,101.44,99.62
101.66,62826040,101.21,102.19,101.08
101.63,61169670,102.81,103.05,101.44
100.86,66754370,99.8,101.26,98.89
101.58,60783090,101.27,101.8,100.5922
101.79,36971170,101.93,102.35,101.56
100.96,70747430,102.29,102.35,100.88
101.06,52421660,101.8,102.14,100.58
102.64,63255860,100.6,102.94,100.54
101.75,59974260,102.16,102.85,101.2
97.87,99689300,100.51,100.71,97.72
100.75,62276770,98.53,100.75,98.4
100.11,49263260,98.65,100.435,98.63
100.75,55119980,100.81,101.54,100.53
99.18,51400260,100.59,100.69,98.7
99.9,47697150,99.27,100.22,98.04
99.62,43419580,99.44,100.21,99.04
99.62,36780620,99.95,100.65,99.42
98.75,42003200,99.43,100.12,98.73
100.8,57329820,98.76,101.11,98.31
101.02,77283330,101.54,102.38,100.61
100.73,66249770,100.69,102.03,100.3
99.81,53437060,101.33,101.78,99.81
98.75,63287170,100.39,100.52,98.57
97.54,99942790,97.97,99.15,95.18
96.26,72017830,95.55,97.72,95.41
97.67,67723910,97.5,99.0,96.81
99.76,75705040,98.315,99.96,98.22
102.47,93786680,103.02,103.02,101.27
102.99,68140010,102.84,104.11,102.6
104.83,70760150,104.08,105.051,103.63
105.22,46937880,105.18,105.49,104.53
105.11,34086120,104.85,105.48,104.7
106.74,47689070,105.4,106.74,105.35
107.34,52545580,106.65,107.37,106.36
106.98,40572000,106.959,107.35,105.9
108.0,44550790,108.01,108.04,107.21
109.4,52154490,108.22,110.3,108.01
108.6,41423660,109.36,109.49,107.72
108.86,37365530,109.1,109.3,108.125
108.7,34733740,108.6,108.79,107.8
109.01,33655280,108.75,109.32,108.55
108.83,27066060,109.02,109.33,108.67
109.7,27330410,108.7,109.75,108.4
111.25,46372630,109.38,111.43,109.37
112.82,59418180,111.8,113.45,111.6
114.18,43789060,113.15,114.19,113.05
113.99,46687710,114.27,117.28,113.3
115.47,44163250,113.94,115.69,113.89
114.67,41815550,115.44,115.74,113.8
116.31,43148650,114.91,116.86,114.85
116.47,56759320,117.51,117.57,116.03
118.625,46867340,116.85,118.77,116.62
117.6,68719930,119.07,119.75,117.45
119.0,40756950,117.94,119.1,117.83
118.93,24814400,119.27,119.4,118.05
115.07,83657780,118.81,119.25,111.27
114.63,59205320,113.5,115.75,112.75
115.93,42956200,115.75,116.35,115.11
115.49,42068020,115.77,117.2,115.29
115.0,38230970,115.99,116.08,114.64
112.4,57445030,114.1,114.648,111.62
114.12,60112240,110.19,114.3,109.35
111.95,44475360,114.41,114.85,111.54
111.62,41404690,112.26,113.8,111.34
109.73,55873820,110.46,111.87,109.58
108.225,67083260,110.7,111.6,106.35
106.745,60651790,106.37,110.16,106.26
109.41,53265930,107.12,109.84,106.82
